classifier,strategy,budget_pct,run,n_labeled,accuracy,f1_score,avg_query_time,avg_train_time
SVM,Margin Sampling,0.6,4,3935,0.5414634146341464,0.164406868570604,0.218092143535614,0.5171246528625488
SVM,Margin Sampling,0.8,0,5247,0.5426829268292683,0.16418206380716807,0.20358220013705167,0.8447374430569735
SVM,Margin Sampling,0.8,1,5247,0.5469512195121952,0.17734558234788997,0.206226262179288,0.8676214001395486
SVM,Margin Sampling,0.8,2,5247,0.5451219512195122,0.1851154153576825,0.22096219929781827,0.9364339221607555
SVM,Margin Sampling,0.8,3,5247,0.5469512195121952,0.17734558234788997,0.2157570015300404,0.9043804082003507
SVM,Margin Sampling,0.8,4,5247,0.5469512195121952,0.17743192991707504,0.2228442538868297,0.942258661443537
SVM,Margin Sampling,1.0,0,6559,0.5469512195121952,0.17743192991707504,0.1853812291071965,1.1858934255746694
SVM,Margin Sampling,1.0,1,6559,0.5469512195121952,0.17743192991707504,0.18938284653883714,1.2187449015103853
SVM,Margin Sampling,1.0,2,6559,0.5469512195121952,0.17743192991707504,0.2027735710144043,1.2803732615250807
SVM,Margin Sampling,1.0,3,6559,0.5469512195121952,0.17743192991707504,0.20026588439941406,1.2603337214543269
SVM,Margin Sampling,1.0,4,6559,0.5469512195121952,0.17743192991707504,0.20331303889934832,1.286976355772752
SVM,Least Confidence,0.2,0,1311,0.5384146341463415,0.18429098324121218,0.10180910428365071,0.06249523162841797
SVM,Least Confidence,0.2,1,1311,0.5420731707317074,0.15982200259938922,0.10299022992451985,0.06625056266784668
SVM,Least Confidence,0.2,2,1311,0.5317073170731708,0.17660943528395295,0.11380585034688313,0.07195782661437988
SVM,Least Confidence,0.2,3,1311,0.5292682926829269,0.1574932978816769,0.10209107398986816,0.06246590614318848
SVM,Least Confidence,0.2,4,1311,0.5152439024390244,0.1372636791585346,0.11080304781595866,0.07532310485839844
SVM,Least Confidence,0.4,0,2623,0.5445121951219513,0.1772575782711787,0.17740197976430258,0.2563059727350871
SVM,Least Confidence,0.4,1,2623,0.5341463414634147,0.153130462692594,0.17635571956634521,0.2598569393157959
SVM,Least Confidence,0.4,2,2623,0.5426829268292683,0.17384088719183144,0.18994081020355225,0.2827663818995158
SVM,Least Confidence,0.4,3,2623,0.5390243902439025,0.16685474303527403,0.17778662840525308,0.2588512102762858
SVM,Least Confidence,0.4,4,2623,0.49634146341463414,0.1676557039543497,0.19300774733225504,0.295831839243571
SVM,Least Confidence,0.6,0,3935,0.5469512195121952,0.18627514237496548,0.19953230023384094,0.4439854621887207
SVM,Least Confidence,0.6,1,3935,0.5481707317073171,0.17900678539364745,0.1983412504196167,0.45162996649742126
SVM,Least Confidence,0.6,2,3935,0.5463414634146342,0.17457113490164952,0.2150450348854065,0.5017518401145935
SVM,Least Confidence,0.6,3,3935,0.5487804878048781,0.17955323337011736,0.20216423273086548,0.45555609464645386
SVM,Least Confidence,0.6,4,3935,0.5463414634146342,0.17774983984388654,0.21830886602401733,0.5105085074901581
SVM,Least Confidence,0.8,0,5247,0.551219512195122,0.18606419947603187,0.20555780150673605,0.8474702835083008
SVM,Least Confidence,0.8,1,5247,0.5469512195121952,0.17734558234788997,0.20256733894348145,0.8468600403178822
SVM,Least Confidence,0.8,2,5247,0.5469512195121952,0.17734558234788997,0.22135920958085495,0.9343984560533003
SVM,Least Confidence,0.8,3,5247,0.551219512195122,0.18606419947603187,0.20786419781771573,0.8801918246529319
SVM,Least Confidence,0.8,4,5247,0.5469512195121952,0.17734558234788997,0.22404688054865057,0.9503647847609087
SVM,Least Confidence,1.0,0,6559,0.5469512195121952,0.17743192991707504,0.18816793881929839,1.2052166278545673
SVM,Least Confidence,1.0,1,6559,0.5469512195121952,0.17743192991707504,0.1871473605816181,1.1952911707071157
SVM,Least Confidence,1.0,2,6559,0.5469512195121952,0.17743192991707504,0.20240449905395508,1.2820376616257887
SVM,Least Confidence,1.0,3,6559,0.5469512195121952,0.17743192991707504,0.19222024770883414,1.2337671426626353
SVM,Least Confidence,1.0,4,6559,0.5469512195121952,0.17743192991707504,0.20491594534653884,1.2917293035067046
