classifier,strategy,budget_pct,run,n_labeled,accuracy,f1_score,avg_query_time,avg_train_time
Random Forest,Entropy Sampling,0.4,1,2623,0.5103658536585366,0.22436450562423557,0.05918649832407633,0.3088906208674113
Random Forest,Entropy Sampling,0.4,2,2623,0.5,0.23806916171365552,0.051566878954569496,0.308859904607137
Random Forest,Entropy Sampling,0.4,3,2623,0.4841463414634146,0.218479333130729,0.05055375893910726,0.2867269118626912
Random Forest,Entropy Sampling,0.4,4,2623,0.4603658536585366,0.21117666617491532,0.0532538096110026,0.29810774326324463
Random Forest,Entropy Sampling,0.6,0,3935,0.5079268292682927,0.22191129103808946,0.05306607484817505,0.31866681575775146
Random Forest,Entropy Sampling,0.6,1,3935,0.5128048780487805,0.22207534695107212,0.05429255962371826,0.34247156977653503
Random Forest,Entropy Sampling,0.6,2,3935,0.5134146341463415,0.2304697735348017,0.05214720964431763,0.32576754689216614
Random Forest,Entropy Sampling,0.6,3,3935,0.5097560975609756,0.24407546800218385,0.056064605712890625,0.33480527997016907
Random Forest,Entropy Sampling,0.6,4,3935,0.4896341463414634,0.2269635347826494,0.05164080858230591,0.3242848217487335
Random Forest,Entropy Sampling,0.8,0,5247,0.5036585365853659,0.2344526952561908,0.05312789570201527,0.3592056794600053
Random Forest,Entropy Sampling,0.8,1,5247,0.5030487804878049,0.2249320132816163,0.0600104115226052,0.38169089230624115
Random Forest,Entropy Sampling,0.8,2,5247,0.49329268292682926,0.2155144094580359,0.05170197920365767,0.35494197498668323
Random Forest,Entropy Sampling,0.8,3,5247,0.5048780487804878,0.2363276646516299,0.05799167806451971,0.3629700704054399
Random Forest,Entropy Sampling,0.8,4,5247,0.4920731707317073,0.2304630385314853,0.05223415114662864,0.39858560128645465
Random Forest,Entropy Sampling,1.0,0,6559,0.47012195121951217,0.22971252235060202,0.04746618637671837,0.39458773686335635
Random Forest,Entropy Sampling,1.0,1,6559,0.47317073170731705,0.23629545510551267,0.057765575555654675,0.4031541897700383
Random Forest,Entropy Sampling,1.0,2,6559,0.4719512195121951,0.23053398292795743,0.05370178589454064,0.407959901369535
Random Forest,Entropy Sampling,1.0,3,6559,0.4719512195121951,0.2348169155825867,0.0509342780480018,0.41102513900169957
Random Forest,Entropy Sampling,1.0,4,6559,0.4713414634146341,0.22604948737484445,0.05830564865699181,0.4093453333928035
Random Forest,Margin Sampling,0.2,0,1311,0.4682926829268293,0.22406994729866783,0.05479987462361654,0.28599294026692706
Random Forest,Margin Sampling,0.2,1,1311,0.49878048780487805,0.21621158089518952,0.06719573338826497,0.2812388737996419
Random Forest,Margin Sampling,0.2,2,1311,0.501219512195122,0.22458786009312437,0.06638701756795247,0.35237757364908856
Random Forest,Margin Sampling,0.2,3,1311,0.5213414634146342,0.2448548145798218,0.07511385281880696,0.3598807652791341
Random Forest,Margin Sampling,0.2,4,1311,0.4847560975609756,0.20525073329503465,0.04865654309590658,0.2591494719187419
Random Forest,Margin Sampling,0.4,0,2623,0.5024390243902439,0.22781295219216155,0.049427310625712075,0.2815028826395671
Random Forest,Margin Sampling,0.4,1,2623,0.5195121951219512,0.22396375603374943,0.050375024477640785,0.3060598373413086
Random Forest,Margin Sampling,0.4,2,2623,0.5201219512195122,0.23516487103925787,0.05045676231384277,0.2817697922388713
Random Forest,Margin Sampling,0.4,3,2623,0.526219512195122,0.22792880292396747,0.05813860893249512,0.32329567273457843
Random Forest,Margin Sampling,0.4,4,2623,0.5164634146341464,0.21890898001730108,0.05352127552032471,0.2743190924326579
Random Forest,Margin Sampling,0.6,0,3935,0.5060975609756098,0.2174230640135128,0.05159175395965576,0.3028073310852051
Random Forest,Margin Sampling,0.6,1,3935,0.5115853658536585,0.23234991593575055,0.0525287389755249,0.32910725474357605
Random Forest,Margin Sampling,0.6,2,3935,0.5054878048780488,0.2239793593803498,0.05515661835670471,0.31571587920188904
Random Forest,Margin Sampling,0.6,3,3935,0.526829268292683,0.2404672481535209,0.04887405037879944,0.29797300696372986
Random Forest,Margin Sampling,0.6,4,3935,0.5103658536585366,0.22017965320575827,0.05103841423988342,0.3380608558654785
Random Forest,Margin Sampling,0.8,0,5247,0.4847560975609756,0.23785035312224082,0.05242083289406516,0.3544993617317893
Random Forest,Margin Sampling,0.8,1,5247,0.4969512195121951,0.21489494963026434,0.050566824999722565,0.351499080657959
Random Forest,Margin Sampling,0.8,2,5247,0.48902439024390243,0.21571083239130118,0.051436055790294304,0.3660697937011719
Random Forest,Margin Sampling,0.8,3,5247,0.5024390243902439,0.23381062953963216,0.058939131823453034,0.3605652722445401
Random Forest,Margin Sampling,0.8,4,5247,0.49878048780487805,0.22395253970777385,0.05125262520530007,0.36408966237848456
Random Forest,Margin Sampling,1.0,0,6559,0.47317073170731705,0.23625612921268913,0.047275506533109225,0.3826973805060753
Random Forest,Margin Sampling,1.0,1,6559,0.47073170731707314,0.23037400417337045,0.0545956354874831,0.3888123952425443
Random Forest,Margin Sampling,1.0,2,6559,0.4725609756097561,0.23093818288249748,0.05070251684922438,0.37204428819509655
Random Forest,Margin Sampling,1.0,3,6559,0.47012195121951217,0.2270862502595689,0.05095285635728102,0.40744550411517805
Random Forest,Margin Sampling,1.0,4,6559,0.4695121951219512,0.2261663028190142,0.05299190374521109,0.37857094177832973
Random Forest,Least Confidence,0.2,0,1311,0.4926829268292683,0.23797226679775074,0.04315765698750814,0.231094757715861
Random Forest,Least Confidence,0.2,1,1311,0.5,0.22662993596506953,0.04428553581237793,0.22692791620890299
Random Forest,Least Confidence,0.2,2,1311,0.47865853658536583,0.2211544371577493,0.04682532946268717,0.2405515511830648
Random Forest,Least Confidence,0.2,3,1311,0.5024390243902439,0.20154708770531105,0.04796314239501953,0.22792339324951172
Random Forest,Least Confidence,0.2,4,1311,0.48109756097560974,0.22000686981290413,0.04391868909200033,0.23296713829040527
Random Forest,Least Confidence,0.4,0,2623,0.5182926829268293,0.25824480501834995,0.04887497425079346,0.2874381939570109
Random Forest,Least Confidence,0.4,1,2623,0.5109756097560976,0.21078971056517035,0.055493791898091636,0.3070759375890096
Random Forest,Least Confidence,0.4,2,2623,0.5018292682926829,0.2402371061546953,0.047984043757120766,0.28815019130706787
Random Forest,Least Confidence,0.4,3,2623,0.5109756097560976,0.21829379832026793,0.05491471290588379,0.2942814032236735
Random Forest,Least Confidence,0.4,4,2623,0.499390243902439,0.2267233960631186,0.0636151631673177,0.32379841804504395
Random Forest,Least Confidence,0.6,0,3935,0.5128048780487805,0.2308923667452415,0.050413429737091064,0.296139121055603
Random Forest,Least Confidence,0.6,1,3935,0.5225609756097561,0.2278076952280307,0.05299171805381775,0.32737869024276733
Random Forest,Least Confidence,0.6,2,3935,0.5091463414634146,0.22647775182597416,0.04997199773788452,0.3294984698295593
Random Forest,Least Confidence,0.6,3,3935,0.5164634146341464,0.22033270869505975,0.054548293352127075,0.3091384470462799
Random Forest,Least Confidence,0.6,4,3935,0.5079268292682927,0.23288201814136578,0.0514015257358551,0.3164200484752655
Random Forest,Least Confidence,0.8,0,5247,0.49817073170731707,0.24165675314239277,0.055076339028098366,0.3675505898215554
Random Forest,Least Confidence,0.8,1,5247,0.5030487804878049,0.22129251439020095,0.05007572607560591,0.3755029548298229
Random Forest,Least Confidence,0.8,2,5247,0.4945121951219512,0.20925383721209057,0.05872676589272239,0.3775601387023926
Random Forest,Least Confidence,0.8,3,5247,0.5042682926829268,0.22836370723927107,0.05214446241205389,0.3605150959708474
Random Forest,Least Confidence,0.8,4,5247,0.49390243902439024,0.23621048872443914,0.05698992989280007,0.3857354467565363
Random Forest,Least Confidence,1.0,0,6559,0.4713414634146341,0.22999523004947792,0.04997695409334623,0.4011019743405856
Random Forest,Least Confidence,1.0,1,6559,0.4719512195121951,0.2318741570405226,0.06407130681551419,0.4617030987372765
Random Forest,Least Confidence,1.0,2,6559,0.4719512195121951,0.2305949619740628,0.05478609525240385,0.3986091613769531
Random Forest,Least Confidence,1.0,3,6559,0.4725609756097561,0.22810988983494557,0.04945265329801119,0.4021424880394569
Random Forest,Least Confidence,1.0,4,6559,0.473780487804878,0.2316361805647444,0.054961057809682995,0.4164730952336238
Logistic Regression,Random Sampling,0.2,0,1311,0.5353658536585366,0.18386136867579164,0.0011783440907796223,0.9470765590667725
Logistic Regression,Random Sampling,0.2,1,1311,0.5439024390243903,0.17843199220759856,0.0010957717895507812,0.8386154969533285
Logistic Regression,Random Sampling,0.2,2,1311,0.5487804878048781,0.18786935946529645,0.0006155967712402344,0.8520543575286865
Logistic Regression,Random Sampling,0.2,3,1311,0.5542682926829269,0.18453903094667284,0.0013909339904785156,1.0252739588419597
Logistic Regression,Random Sampling,0.2,4,1311,0.5353658536585366,0.1736439479538071,0.0009226004282633463,0.9510506788889567
Logistic Regression,Random Sampling,0.4,0,2623,0.5310975609756098,0.17887704565249862,0.0006724198659261068,2.2583773533503213
Logistic Regression,Random Sampling,0.4,1,2623,0.5530487804878049,0.1955701137374001,0.00044266382853190106,2.163580536842346
Logistic Regression,Random Sampling,0.4,2,2623,0.551829268292683,0.18479206612641436,0.00045168399810791016,2.223016858100891
Logistic Regression,Random Sampling,0.4,3,2623,0.551829268292683,0.18555564642614908,0.0014371474583943684,2.3193833430608115
Logistic Regression,Random Sampling,0.4,4,2623,0.5445121951219513,0.18480763202705353,0.0017652511596679688,2.3628445863723755
Logistic Regression,Random Sampling,0.6,0,3935,0.5371951219512195,0.18353713767616867,0.0010991990566253662,3.134356915950775
Logistic Regression,Random Sampling,0.6,1,3935,0.5402439024390244,0.19304952609200804,0.0004737675189971924,3.128693014383316
Logistic Regression,Random Sampling,0.6,2,3935,0.5445121951219513,0.1831347190940643,0.0013203620910644531,3.056653380393982
Logistic Regression,Random Sampling,0.6,3,3935,0.5591463414634147,0.1924930775904256,0.0005299150943756104,3.0600921511650085
Logistic Regression,Random Sampling,0.6,4,3935,0.5481707317073171,0.1882014366635002,0.001355201005935669,3.1245923936367035
Logistic Regression,Random Sampling,0.8,0,5247,0.5347560975609756,0.183908485440939,0.0009840401736172762,4.549599062312733
Logistic Regression,Random Sampling,0.8,1,5247,0.5371951219512195,0.18895471274190737,0.0011952356858686967,4.546630274165761
Logistic Regression,Random Sampling,0.8,2,5247,0.5469512195121952,0.1857657932819533,0.0013379617170854049,4.5077251737768
Logistic Regression,Random Sampling,0.8,3,5247,0.55,0.19310930939942647,0.0012437863783402877,4.64688329263167
Logistic Regression,Random Sampling,0.8,4,5247,0.5384146341463415,0.186160291736474,0.0009481473402543502,4.655099391937256
Logistic Regression,Random Sampling,1.0,0,6559,0.5396341463414634,0.18826070977387632,0.0011107554802527795,5.65293889779311
Logistic Regression,Random Sampling,1.0,1,6559,0.5396341463414634,0.18826070977387632,0.0009520604060246394,5.477154181553767
Logistic Regression,Random Sampling,1.0,2,6559,0.5396341463414634,0.18826070977387632,0.0014214699084942157,5.53274365571829
Logistic Regression,Random Sampling,1.0,3,6559,0.5396341463414634,0.18826070977387632,0.0011738997239332933,5.605584089572613
Logistic Regression,Random Sampling,1.0,4,6559,0.5396341463414634,0.18826070977387632,0.001184848638681265,5.464595574599046
Logistic Regression,Entropy Sampling,0.2,0,1311,0.4817073170731707,0.20151825958815164,0.005686283111572266,1.020663817723592
Logistic Regression,Entropy Sampling,0.2,1,1311,0.4689024390243902,0.16333242731013362,0.0044587453206380205,0.8864845434824625
Logistic Regression,Entropy Sampling,0.2,2,1311,0.5030487804878049,0.16073574422703918,0.0044023990631103516,1.0479810237884521
Logistic Regression,Entropy Sampling,0.2,3,1311,0.5,0.19313463440660825,0.003677924474080404,0.9772510528564453
Logistic Regression,Entropy Sampling,0.2,4,1311,0.5219512195121951,0.17734108424640616,0.0037839412689208984,0.8640034993489584
Logistic Regression,Entropy Sampling,0.4,0,2623,0.4926829268292683,0.19667161184453621,0.005288958549499512,2.2176105976104736
Logistic Regression,Entropy Sampling,0.4,1,2623,0.5164634146341464,0.17577821219262685,0.006019115447998047,2.2885247468948364
Logistic Regression,Entropy Sampling,0.4,2,2623,0.5463414634146342,0.1836481720060753,0.00588687260945638,2.331037402153015
Logistic Regression,Entropy Sampling,0.4,3,2623,0.5439024390243903,0.17461962202284964,0.003577709197998047,2.246693213780721
Logistic Regression,Entropy Sampling,0.4,4,2623,0.5304878048780488,0.19043668195510002,0.0032826662063598633,2.145748734474182
Logistic Regression,Entropy Sampling,0.6,0,3935,0.5341463414634147,0.17809406369225037,0.004159420728683472,3.1271294355392456
Logistic Regression,Entropy Sampling,0.6,1,3935,0.5329268292682927,0.17571295460884562,0.00501406192779541,3.1011946201324463
Logistic Regression,Entropy Sampling,0.6,2,3935,0.5432926829268293,0.1871107142798557,0.003219425678253174,3.1105632185935974
Logistic Regression,Entropy Sampling,0.6,3,3935,0.5420731707317074,0.17391072347816122,0.004250466823577881,3.256479799747467
Logistic Regression,Entropy Sampling,0.6,4,3935,0.5426829268292683,0.1911759357266846,0.0053136348724365234,3.1252900660037994
Logistic Regression,Entropy Sampling,0.8,0,5247,0.5317073170731708,0.19831692884520535,0.0036383542147549715,4.478848977522417
Logistic Regression,Entropy Sampling,0.8,1,5247,0.5463414634146342,0.19709532065181504,0.004693096334284002,4.5551841692491015
Logistic Regression,Entropy Sampling,0.8,2,5247,0.5481707317073171,0.18662634439622763,0.00468776442787864,4.49910551851446
Logistic Regression,Entropy Sampling,0.8,3,5247,0.5432926829268293,0.1878165524589338,0.00459499792619185,4.488681012933904
Logistic Regression,Entropy Sampling,0.8,4,5247,0.550609756097561,0.20250020300578842,0.004207914525812323,4.487687544389204
Logistic Regression,Entropy Sampling,1.0,0,6559,0.5396341463414634,0.18826070977387632,0.004157561522263747,5.484372193996723
Logistic Regression,Entropy Sampling,1.0,1,6559,0.5396341463414634,0.18826070977387632,0.0033466449150672327,5.371630026743962
Logistic Regression,Entropy Sampling,1.0,2,6559,0.5396341463414634,0.18826070977387632,0.003922058985783503,5.398946762084961
Logistic Regression,Entropy Sampling,1.0,3,6559,0.5396341463414634,0.18826070977387632,0.0038882952470045825,5.476185431847205
Logistic Regression,Entropy Sampling,1.0,4,6559,0.5396341463414634,0.18826070977387632,0.003993786298311674,5.545013904571533
Logistic Regression,Margin Sampling,0.2,0,1311,0.5030487804878049,0.15176915871640878,0.0056743621826171875,0.9747921625773112
Logistic Regression,Margin Sampling,0.2,1,1311,0.5280487804878049,0.17240223431091653,0.004473368326822917,0.9363466103871664
Logistic Regression,Margin Sampling,0.2,2,1311,0.525,0.17914570632706717,0.0037419001261393228,0.8643600145975748
Logistic Regression,Margin Sampling,0.2,3,1311,0.5335365853658537,0.19263233788483347,0.00644691785176595,0.9474469820658366
Logistic Regression,Margin Sampling,0.2,4,1311,0.5329268292682927,0.18133551406385917,0.004758278528849284,0.8489039738972982
Logistic Regression,Margin Sampling,0.4,0,2623,0.5323170731707317,0.1869993475436601,0.005854090054829915,2.3565485080083213
Logistic Regression,Margin Sampling,0.4,1,2623,0.5353658536585366,0.17897743385043816,0.0058994293212890625,2.2976568142573037
Logistic Regression,Margin Sampling,0.4,2,2623,0.5463414634146342,0.19121586874760396,0.004118204116821289,2.265056292215983
Logistic Regression,Margin Sampling,0.4,3,2623,0.5554878048780488,0.19287574646075809,0.003983139991760254,2.3192330598831177
Logistic Regression,Margin Sampling,0.4,4,2623,0.5408536585365854,0.18996650802279424,0.0035475492477416992,2.2152055899302163
Logistic Regression,Margin Sampling,0.6,0,3935,0.5231707317073171,0.18705003688781396,0.004775524139404297,3.186355322599411
Logistic Regression,Margin Sampling,0.6,1,3935,0.525,0.17819489258913834,0.003844738006591797,3.1503367722034454
Logistic Regression,Margin Sampling,0.6,2,3935,0.5396341463414634,0.18444347562078525,0.005876123905181885,3.1977140307426453
Logistic Regression,Margin Sampling,0.6,3,3935,0.5426829268292683,0.18480181208695143,0.0046173930168151855,3.293490707874298
Logistic Regression,Margin Sampling,0.6,4,3935,0.5347560975609756,0.18348753873454304,0.005021214485168457,3.3371962904930115
Logistic Regression,Margin Sampling,0.8,0,5247,0.5286585365853659,0.189440780962523,0.004240317778153853,4.615543560548262
Logistic Regression,Margin Sampling,0.8,1,5247,0.5378048780487805,0.18794348216127613,0.005144704471934925,4.515985944054344
Logistic Regression,Margin Sampling,0.8,2,5247,0.551829268292683,0.19594448543847945,0.004712603308937766,4.589360215447166
Logistic Regression,Margin Sampling,0.8,3,5247,0.5451219512195122,0.18238979924129606,0.004460421475497159,4.588353915648027
Logistic Regression,Margin Sampling,0.8,4,5247,0.5402439024390244,0.18667545390340193,0.004917339845137162,4.500593944029375
Logistic Regression,Margin Sampling,1.0,0,6559,0.5396341463414634,0.18826070977387632,0.004180192947387695,5.569095538212703
Logistic Regression,Margin Sampling,1.0,1,6559,0.5396341463414634,0.18826070977387632,0.004298742000873272,5.590684799047617
Logistic Regression,Margin Sampling,1.0,2,6559,0.5396341463414634,0.18826070977387632,0.004292176320002629,5.713793039321899
Logistic Regression,Margin Sampling,1.0,3,6559,0.5396341463414634,0.18826070977387632,0.0055508246788611776,5.589509652211116
Logistic Regression,Margin Sampling,1.0,4,6559,0.5396341463414634,0.18826070977387632,0.004043762500469501,5.615954362429106
Logistic Regression,Least Confidence,0.2,0,1311,0.4902439024390244,0.20668937259903716,0.006998618443806966,0.9197196960449219
Logistic Regression,Least Confidence,0.2,1,1311,0.5341463414634147,0.17874705297240284,0.004802624384562175,0.9093888600667318
Logistic Regression,Least Confidence,0.2,2,1311,0.5292682926829269,0.16945884655874033,0.00659632682800293,0.9824556509653727
Logistic Regression,Least Confidence,0.2,3,1311,0.5176829268292683,0.17990181807867459,0.004263877868652344,0.9378980795542399
Logistic Regression,Least Confidence,0.2,4,1311,0.5365853658536586,0.18778703128022997,0.0037654240926106772,0.8103048801422119
Logistic Regression,Least Confidence,0.4,0,2623,0.5128048780487805,0.1828925842811637,0.004587014516194661,2.320234775543213
Logistic Regression,Least Confidence,0.4,1,2623,0.5378048780487805,0.1871439657751151,0.004196643829345703,2.2622479995091758
Logistic Regression,Least Confidence,0.4,2,2623,0.5469512195121952,0.18883513779422023,0.0031518936157226562,2.1895035107930503
Logistic Regression,Least Confidence,0.4,3,2623,0.5304878048780488,0.1776032479897152,0.0035304625829060874,2.258313457171122
Logistic Regression,Least Confidence,0.4,4,2623,0.5439024390243903,0.19352084863234545,0.003472487131754557,2.205233891805013
Logistic Regression,Least Confidence,0.6,0,3935,0.5317073170731708,0.1985251132749191,0.00508195161819458,3.15898796916008
Logistic Regression,Least Confidence,0.6,1,3935,0.5487804878048781,0.19297787151257972,0.005103886127471924,3.255524456501007
Logistic Regression,Least Confidence,0.6,2,3935,0.5439024390243903,0.18225384217388785,0.004185140132904053,3.1606964468955994
Logistic Regression,Least Confidence,0.6,3,3935,0.5451219512195122,0.1865846431303929,0.0035013556480407715,3.153216063976288
Logistic Regression,Least Confidence,0.6,4,3935,0.5402439024390244,0.1887086882484256,0.005971282720565796,3.031019240617752
Logistic Regression,Least Confidence,0.8,0,5247,0.5371951219512195,0.2060172364134365,0.003930525346235795,4.611165350133723
Logistic Regression,Least Confidence,0.8,1,5247,0.5426829268292683,0.18803199125751086,0.003793412988836115,4.546043374321678
Logistic Regression,Least Confidence,0.8,2,5247,0.5457317073170732,0.18737368637865032,0.004059444774280895,4.493712858720259
Logistic Regression,Least Confidence,0.8,3,5247,0.5475609756097561,0.19686764698080125,0.0038526708429509945,4.459721651944247
Logistic Regression,Least Confidence,0.8,4,5247,0.5365853658536586,0.18459528076004897,0.0036134286360307174,4.349853385578502
Logistic Regression,Least Confidence,1.0,0,6559,0.5396341463414634,0.18826070977387632,0.004200531886174128,5.43826281107389
Logistic Regression,Least Confidence,1.0,1,6559,0.5396341463414634,0.18826070977387632,0.0038989690633920524,5.393967114962065
Logistic Regression,Least Confidence,1.0,2,6559,0.5396341463414634,0.18826070977387632,0.0034346947303185095,5.381767126230093
Logistic Regression,Least Confidence,1.0,3,6559,0.5396341463414634,0.18826070977387632,0.003604430418748122,5.398826599121094
Logistic Regression,Least Confidence,1.0,4,6559,0.5396341463414634,0.18826070977387632,0.003550070982712966,5.395557238505437
SVM,Random Sampling,0.2,0,1311,0.5390243902439025,0.1683411518296422,0.0021712779998779297,0.23892577489217123
SVM,Random Sampling,0.2,1,1311,0.5335365853658537,0.15992359047041674,0.0006241798400878906,0.23746728897094727
SVM,Random Sampling,0.2,2,1311,0.5390243902439025,0.16480023149341305,0.0004975795745849609,0.2388451894124349
SVM,Random Sampling,0.2,3,1311,0.5225609756097561,0.1448945714849864,0.0005632241566975912,0.23574137687683105
SVM,Random Sampling,0.2,4,1311,0.5420731707317074,0.1766610498728386,0.0012751420338948567,0.23454984029134116
SVM,Random Sampling,0.4,0,2623,0.5475609756097561,0.1832451121325282,0.001078963279724121,1.0778978268305461
SVM,Random Sampling,0.4,1,2623,0.5481707317073171,0.18137884811809224,0.0009200572967529297,1.1006025870641072
SVM,Random Sampling,0.4,2,2623,0.5487804878048781,0.1823479781318473,0.0012475252151489258,1.0245050986607869
SVM,Random Sampling,0.4,3,2623,0.5451219512195122,0.17962912163228162,0.00047198931376139325,1.1098967393239338
SVM,Random Sampling,0.4,4,2623,0.5451219512195122,0.17297645579725382,0.0004452069600423177,1.0396977663040161
SVM,Random Sampling,0.6,0,3935,0.5493902439024391,0.1851959539280072,0.00043275952339172363,1.8954485952854156
SVM,Random Sampling,0.6,1,3935,0.551829268292683,0.1868971582878308,0.0007071793079376221,1.8512226343154907
SVM,Random Sampling,0.6,2,3935,0.5445121951219513,0.17537288177142685,0.0008801817893981934,1.8250151574611664
SVM,Random Sampling,0.6,3,3935,0.5487804878048781,0.18810556965430986,0.0005074143409729004,1.9382385313510895
SVM,Random Sampling,0.6,4,3935,0.5469512195121952,0.17734558234788997,0.00048533082008361816,1.8810644149780273
SVM,Random Sampling,0.8,0,5247,0.5463414634146342,0.1767874234550076,0.0007744052193381569,3.633563280105591
SVM,Random Sampling,0.8,1,5247,0.550609756097561,0.1855060405831495,0.0006660114635120739,3.616335782137784
SVM,Random Sampling,0.8,2,5247,0.5487804878048781,0.18384313672351238,0.0005659623579545455,3.556748693639582
SVM,Random Sampling,0.8,3,5247,0.5487804878048781,0.18893663454704265,0.000494263388893821,3.649403680454601
SVM,Random Sampling,0.8,4,5247,0.5475609756097561,0.17807088128773751,0.0010487599806352096,3.6954230828718706
SVM,Random Sampling,1.0,0,6559,0.5469512195121952,0.17743192991707504,0.0006336799034705529,5.230857188885029
SVM,Random Sampling,1.0,1,6559,0.5469512195121952,0.17743192991707504,0.0006822439340444711,5.084002953309279
SVM,Random Sampling,1.0,2,6559,0.5469512195121952,0.17743192991707504,0.0007235820476825421,5.153877093241765
SVM,Random Sampling,1.0,3,6559,0.5469512195121952,0.17743192991707504,0.0006892314324012169,5.256174399302556
SVM,Random Sampling,1.0,4,6559,0.5469512195121952,0.17743192991707504,0.0012805828681358923,5.170234753535344
SVM,Entropy Sampling,0.2,0,1311,0.5432926829268293,0.18087974644502308,0.4343406359354655,0.2426008383433024
SVM,Entropy Sampling,0.2,1,1311,0.4658536585365854,0.1477399528913289,0.415690819422404,0.23828991254170737
SVM,Entropy Sampling,0.2,2,1311,0.5304878048780488,0.1718774883381568,0.48618459701538086,0.2693161964416504
SVM,Entropy Sampling,0.2,3,1311,0.5347560975609756,0.16044375451663273,0.42818228403727215,0.27238305409749347
SVM,Entropy Sampling,0.2,4,1311,0.5176829268292683,0.14139080220781242,0.4404182434082031,0.2727721532185872
SVM,Entropy Sampling,0.4,0,2623,0.5475609756097561,0.1780586845664217,0.7348744869232178,1.025782585144043
SVM,Entropy Sampling,0.4,1,2623,0.5396341463414634,0.16167487559807148,0.7243231932322184,1.038879632949829
SVM,Entropy Sampling,0.4,2,2623,0.5317073170731708,0.1671457788087499,0.7887622515360514,1.1362534364064534
SVM,Entropy Sampling,0.4,3,2623,0.5378048780487805,0.17692864933372457,0.7469195524851481,1.024366815884908
SVM,Entropy Sampling,0.4,4,2623,0.47865853658536583,0.18703295758947608,0.7829891840616862,1.1940875848134358
SVM,Entropy Sampling,0.6,0,3935,0.5469512195121952,0.1772305998756783,0.8447944521903992,1.8946520686149597
SVM,Entropy Sampling,0.6,1,3935,0.5475609756097561,0.17817854115968887,0.8375002443790436,1.8537752330303192
SVM,Entropy Sampling,0.6,2,3935,0.550609756097561,0.19432233033201637,0.9056993126869202,2.1208629608154297
SVM,Entropy Sampling,0.6,3,3935,0.5481707317073171,0.1787336136674721,0.8548809289932251,1.955423504114151
SVM,Entropy Sampling,0.6,4,3935,0.5487804878048781,0.1776049604439126,0.9061029553413391,2.1459063291549683
SVM,Entropy Sampling,0.8,0,5247,0.5469512195121952,0.17734558234788997,0.8392297137867321,3.5632256161082876
SVM,Entropy Sampling,0.8,1,5247,0.551219512195122,0.18606419947603187,0.9021158435127952,3.6257920915430244
SVM,Entropy Sampling,0.8,2,5247,0.5469512195121952,0.17734558234788997,0.9141191135753285,3.990444855256514
SVM,Entropy Sampling,0.8,3,5247,0.5469512195121952,0.17734558234788997,0.9380011775276877,3.990471298044378
SVM,Entropy Sampling,0.8,4,5247,0.551219512195122,0.18606419947603187,0.9438704794103449,4.063772374933416
SVM,Entropy Sampling,1.0,0,6559,0.5469512195121952,0.17743192991707504,0.7893064022064209,5.259423586038443
SVM,Entropy Sampling,1.0,1,6559,0.5469512195121952,0.17743192991707504,0.8172981372246375,5.232259915425227
SVM,Entropy Sampling,1.0,2,6559,0.5469512195121952,0.17743192991707504,0.8768704120929425,5.538303320224468
SVM,Entropy Sampling,1.0,3,6559,0.5469512195121952,0.17743192991707504,0.8061189651489258,5.104820764981783
SVM,Entropy Sampling,1.0,4,6559,0.5469512195121952,0.17743192991707504,0.8587358181293194,5.360466993772066
SVM,Margin Sampling,0.2,0,1311,0.5408536585365854,0.1861659991486525,0.4442526499430339,0.22610576947530112
SVM,Margin Sampling,0.2,1,1311,0.5359756097560976,0.15213450782926272,0.43000109990437824,0.25040777524312335
SVM,Margin Sampling,0.2,2,1311,0.5353658536585366,0.1680127542478619,0.47052915891011554,0.2749849160512288
SVM,Margin Sampling,0.2,3,1311,0.5390243902439025,0.16282293725399882,0.4291144212086995,0.2433021068572998
SVM,Margin Sampling,0.2,4,1311,0.5085365853658537,0.12833074234934208,0.4555569489796956,0.277460257212321
SVM,Margin Sampling,0.4,0,2623,0.5304878048780488,0.16636856156642882,0.7467412153879801,1.0145645538965862
SVM,Margin Sampling,0.4,1,2623,0.5475609756097561,0.1779910350435232,0.7213327089945475,1.0659927527109783
SVM,Margin Sampling,0.4,2,2623,0.5432926829268293,0.17564270675431562,0.8252145449320475,1.212353229522705
SVM,Margin Sampling,0.4,3,2623,0.5481707317073171,0.17675963702634873,0.795305609703064,1.236185908317566
SVM,Margin Sampling,0.4,4,2623,0.4865853658536585,0.15603343766324837,0.8319461743036906,1.2993483940760295
SVM,Margin Sampling,0.6,0,3935,0.5445121951219513,0.16594636309731448,0.8550321459770203,1.9187394678592682
SVM,Margin Sampling,0.6,1,3935,0.552439024390244,0.18772540252178935,0.8410781025886536,1.958901584148407
SVM,Margin Sampling,0.6,2,3935,0.55,0.18339330187496916,0.9247736036777496,2.2006719410419464
SVM,Margin Sampling,0.6,3,3935,0.5469512195121952,0.1772305998756783,0.9010860323905945,2.083132565021515
SVM,Margin Sampling,0.6,4,3935,0.5414634146341464,0.164406868570604,0.9633023142814636,2.3163560032844543
SVM,Margin Sampling,0.8,0,5247,0.5426829268292683,0.16418206380716807,0.8655537258494984,3.5393257357857446
SVM,Margin Sampling,0.8,1,5247,0.5469512195121952,0.17734558234788997,0.8462325226176869,3.5326485633850098
SVM,Margin Sampling,0.8,2,5247,0.5451219512195122,0.1851154153576825,0.9142492901195179,3.8660777482119473
