strategy,budget_pct,run,n_labeled,accuracy,f1_score,avg_query_time,avg_train_time,backend
Margin Sampling,0.6,1,36000,0.1,0.01818181818181818,0.2423057455412099,0.1297024001537914,cuml
Margin Sampling,0.6,2,36000,0.1,0.01818181818181818,0.24136502306226273,0.12924325969857228,cuml
Margin Sampling,0.6,3,36000,0.1,0.01818181818181818,0.24248698731543314,0.13057842053158183,cuml
Margin Sampling,0.6,4,36000,0.1,0.01818181818181818,0.243435241806675,0.1295033978744292,cuml
Margin Sampling,0.8,0,48000,0.1,0.01818181818181818,0.20993132340280632,0.17109152894271049,cuml
Margin Sampling,0.8,1,48000,0.1,0.01818181818181818,0.20730429699546413,0.17227110360798084,cuml
Margin Sampling,0.8,2,48000,0.1,0.01818181818181818,0.20756408289859168,0.1714947876177336,cuml
Margin Sampling,0.8,3,48000,0.1,0.01818181818181818,0.20796911841944643,0.17091755616037468,cuml
Margin Sampling,0.8,4,48000,0.1,0.01818181818181818,0.20826928490086605,0.17138598341690867,cuml
Margin Sampling,1.0,0,60000,0.1,0.01818181818181818,0.17359790080735663,0.21398450546905773,cuml
Margin Sampling,1.0,1,60000,0.1,0.01818181818181818,0.17246485557876715,0.21262115390360856,cuml
Margin Sampling,1.0,2,60000,0.1,0.01818181818181818,0.1743140000255168,0.2145806821454473,cuml
Margin Sampling,1.0,3,60000,0.1,0.01818181818181818,0.17569570381100438,0.21381888269376353,cuml
Margin Sampling,1.0,4,60000,0.1,0.01818181818181818,0.17322345140601406,0.21485088252219833,cuml
Least Confidence,0.2,0,12000,0.1,0.01818181818181818,0.32841614018315857,0.04476165771484375,cuml
Least Confidence,0.2,1,12000,0.1,0.01818181818181818,0.33026144815527875,0.04480488403983738,cuml
Least Confidence,0.2,2,12000,0.1,0.01818181818181818,0.3259429931640625,0.043863711149796196,cuml
Least Confidence,0.2,3,12000,0.1,0.01818181818181818,0.32654325858406397,0.04445496849391772,cuml
Least Confidence,0.2,4,12000,0.1,0.01818181818181818,0.3281010233837625,0.04412482095801312,cuml
Least Confidence,0.4,0,24000,0.1,0.01818181818181818,0.2946323536811991,0.08836918688834981,cuml
Least Confidence,0.4,1,24000,0.1,0.01818181818181818,0.28818594648482954,0.08671133568946351,cuml
Least Confidence,0.4,2,24000,0.1,0.01818181818181818,0.29320267920798443,0.08833780694515148,cuml
Least Confidence,0.4,3,24000,0.1,0.01818181818181818,0.2902434582405902,0.08772403635877243,cuml
Least Confidence,0.4,4,24000,0.1,0.01818181818181818,0.2910000415558511,0.08805419029073512,cuml
Least Confidence,0.6,0,36000,0.1,0.01818181818181818,0.243762795354279,0.12998450306099904,cuml
Least Confidence,0.6,1,36000,0.1,0.01818181818181818,0.24564537867693834,0.1305049674611696,cuml
Least Confidence,0.6,2,36000,0.1,0.01818181818181818,0.24697365223521917,0.1298314181851669,cuml
Least Confidence,0.6,3,36000,0.1,0.01818181818181818,0.24556955149475956,0.13067026877067459,cuml
Least Confidence,0.6,4,36000,0.1,0.01818181818181818,0.2465248510871135,0.13072481961317464,cuml
Least Confidence,0.8,0,48000,0.1,0.01818181818181818,0.2104684603841681,0.17237289579291093,cuml
Least Confidence,0.8,1,48000,0.1,0.01818181818181818,0.21112607152838456,0.17282247292368036,cuml
Least Confidence,0.8,2,48000,0.1,0.01818181818181818,0.2101476468537983,0.17158718360097786,cuml
Least Confidence,0.8,3,48000,0.1,0.01818181818181818,0.210385126816599,0.17224871484856857,cuml
Least Confidence,0.8,4,48000,0.1,0.01818181818181818,0.210030944723832,0.1727252859818308,cuml
Least Confidence,1.0,0,60000,0.1,0.01818181818181818,0.17955143311444452,0.21731759720489757,cuml
Least Confidence,1.0,1,60000,0.1,0.01818181818181818,0.17896112874776376,0.2166262855048941,cuml
Least Confidence,1.0,2,60000,0.1,0.01818181818181818,0.17658422974979177,0.21503456901101506,cuml
Least Confidence,1.0,3,60000,0.1,0.01818181818181818,0.1761487171429546,0.2137210529391505,cuml
Least Confidence,1.0,4,60000,0.1,0.01818181818181818,0.17584018947697488,0.2142552868658755,cuml
